Genotype,Model,Estimate,Std. Error,t value,Pr(>|t|),VolumetricComponent,Significance,SigPos,adjusted_p
Genotype16pDeletion...7,model4,-0.248876543,0.1789484465867237,-1.390772301,0.16625012010054746,R.cerebellum_WM, ,-0.527824989,0.2749866851392839
Genotype16pDuplication...8,model4,-0.178668808,0.15324504439102815,-1.165902679,0.24541075008538377,R.cerebellum_WM, ,-0.431913852,0.36636417041922575
Genotype16pDeletion...1,model1,0.3842676966193989,0.18678036365385792,2.057323848729223,0.04128838,R.cerebellum_cortex,*,0.6710480602732568,0.047497159427179865
Genotype16pDuplication...2,model1,-0.476600977,0.16834468092969468,-2.831102086,0.00523849,R.cerebellum_cortex,**,-0.744945658,0.007124347
Genotype16pDeletion...3,model2,-0.207506463,0.17819340560917754,-1.164501361,0.24597617028139035,R.cerebellum_cortex, ,-0.485699869,0.3704495715466215
Genotype16pDuplication...4,model2,-0.170341911,0.14999222046259855,-1.135671637,0.2578137598660213,R.cerebellum_cortex, ,-0.420334131,0.3826748828089144
Genotype16pDeletion...5,model3,-0.157740081,0.18378630196423476,-0.858279856,0.39205473,R.cerebellum_cortex, ,-0.441526383,0.5284966847476579
Genotype16pDuplication...6,model3,-0.122364811,0.15567638008490992,-0.786020402,0.4330478269973378,R.cerebellum_cortex, ,-0.378041191,0.5638835534518527
Genotype16pDeletion...7,model4,-0.19662695,0.17575288694178803,-1.11876939,0.26493654908118003,R.cerebellum_cortex, ,-0.472379837,0.3839246471246889
Genotype16pDuplication...8,model4,-0.185994617,0.1505084814927019,-1.235774988,0.21837638069214207,R.cerebellum_cortex, ,-0.436503098,0.33889610138204274
Genotype16pDeletion...1,model1,0.9345394602148311,0.15940734401798876,5.862587235060955,2.55338591497568e-8,R.thalamus,***,1.193946804,1.2020555230500894e-7
Genotype16pDuplication...2,model1,-0.601476962,0.1436734458676278,-4.18641704,4.678792963777023e-5,R.thalamus,***,-0.845150408,9.544737646105128e-5
Genotype16pDeletion...3,model2,0.21735145025131022,0.12050190253957639,1.8037179967339152,0.073180612,R.thalamus, ,0.43785335279088666,0.14329917931337696
Genotype16pDuplication...4,model2,-0.23031285,0.10143107075196849,-2.27063412,0.024520171613778306,R.thalamus,*,-0.431743921,0.061001402551350906
Genotype16pDeletion...5,model3,0.24546008031653815,0.12322312822451537,1.9919968260285055,0.048116493035207104,R.thalamus,*,0.4686832085410535,0.10906405087980277
Genotype16pDuplication...6,model3,-0.199088764,0.10437628016730152,-1.907413861,0.058304673,R.thalamus, ,-0.403465044,0.12564246353998693
Genotype16pDeletion...7,model4,0.1769630043364097,0.11929056561483863,1.4834618599075298,0.13994378467173954,R.thalamus, ,0.3962535699512484,0.24057751746939493
Genotype16pDuplication...8,model4,-0.252962309,0.10215617051594489,-2.476231316,0.014331969240691063,R.thalamus,*,-0.455118479,0.039225150284051005
Genotype16pDeletion...1,model1,0.6418241654231844,0.17468595653041427,3.6741600651305792,3.2570116570970135e-4,R.caudate,***,0.9165101219535987,5.695117526123921e-4
Genotype16pDuplication...2,model1,-0.467252642,0.15744402162911036,-2.967738227,0.003463981,R.caudate,**,-0.724696663,0.004884692
Genotype16pDeletion...3,model2,-0.007366691,0.15476379171367652,-0.047599574,0.9620954848038437,R.caudate, ,-0.262130482,0.9684250603617637
Genotype16pDuplication...4,model2,-0.131278888,0.13027061628340014,-1.007739827,0.3151201901439785,R.caudate, ,-0.361549505,0.4443630331062554
Genotype16pDeletion...5,model3,-0.04209796,0.15890999716212897,-0.264917004,0.7914231133865811,R.caudate, ,-0.301007957,0.8557437197748897
Genotype16pDuplication...6,model3,-0.158115621,0.1346048799780395,-1.174664845,0.24191877447861965,R.caudate, ,-0.392720501,0.3776895152574368
Genotype16pDeletion...7,model4,-0.032614908,0.1552083967353053,-0.210136233,0.8338320811953485,R.caudate, ,-0.287823305,0.8779461647116104
Genotype16pDuplication...8,model4,-0.158140425,0.13291491544764705,-1.189786895,0.23591493615604156,R.caudate, ,-0.39105534,0.35915408190919756
Genotype16pDeletion...1,model1,0.36435936874744707,0.1592124642174382,2.2885103282481545,0.023424618,R.putamen,*,0.6235718329648853,0.028444179
Genotype16pDuplication...2,model1,-0.603833753,0.14349780118420635,-4.207965198,4.295025801768708e-5,R.putamen,***,-0.847331555,8.940665954702208e-5
Genotype16pDeletion...3,model2,-0.310421458,0.1280744171367093,-2.423758507,0.016489986,R.putamen,*,-0.538495875,0.046028085
Genotype16pDuplication...4,model2,-0.254616501,0.10780514657720153,-2.361821389,0.019404179610825415,R.putamen,*,-0.462421648,0.050749392828312624
Genotype16pDeletion...5,model3,-0.307419976,0.13269768186355052,-2.316694394,0.021821343503448856,R.putamen,*,-0.540117658,0.062404964
Genotype16pDuplication...6,model3,-0.252536327,0.11240171077709928,-2.24673028,0.026060582800204603,R.putamen,*,-0.464938038,0.073160902
Genotype16pDeletion...7,model4,-0.307830623,0.1280083902479798,-2.40476911,0.017339235,R.putamen,*,-0.535839013,0.046137444
Genotype16pDuplication...8,model4,-0.273100591,0.10962180348667575,-2.491298098,0.013760665685848345,R.putamen,*,-0.482722394,0.038279669998814485
Genotype16pDeletion...1,model1,0.7664535582629083,0.1704100764719214,4.497700923156368,1.3189192218141154e-5,R.pallidum,***,1.0368636347348297,3.228714255000955e-5
Genotype16pDuplication...2,model1,-0.738316213,0.15359018148200262,-4.80705346,3.522750620054347e-6,R.pallidum,***,-0.991906395,1.0074408315295609e-5
Genotype16pDeletion...3,model2,0.13194101993454543,0.1508064939317997,0.8749027743739872,0.38295481442695933,R.pallidum, ,0.3827475138663451,0.5029363657281096
Genotype16pDuplication...4,model2,-0.409938885,0.12693960703922388,-3.229400928,0.001509049,R.pallidum,**,-0.636878492,0.007442693
Genotype16pDeletion...5,model3,0.15688616745770867,0.1552868721478527,1.010298973040897,0.31391652797106595,R.pallidum, ,0.4121730396055614,0.4618195074958951
Genotype16pDuplication...6,model3,-0.391346894,0.13153590812981447,-2.975209581,0.003394237,R.pallidum,**,-0.622882802,0.015979024836666644
Genotype16pDeletion...7,model4,0.1154283262049326,0.1485787442599436,0.776883172,0.43838924288198244,R.pallidum, ,0.36400707046487624,0.5553459754236615
Genotype16pDuplication...8,model4,-0.424729979,0.12723751836897768,-3.338087578,0.001052058,R.pallidum,**,-0.651967498,0.005550514
Genotype16pDeletion...1,model1,0.3966134082031674,0.18359768123108916,2.160231030935306,0.032252562279114105,R.hippocampus,*,0.6802110894342565,0.037669023119881365
Genotype16pDuplication...2,model1,-0.801459889,0.1654761371144868,-4.843356285,3.0054272148039028e-6,R.hippocampus,***,-1.066936026,8.92735749449364e-6
Genotype16pDeletion...3,model2,-0.220794066,0.17105045616917952,-1.290812496,0.19865426881509365,R.hippocampus, ,-0.491844522,0.3133412693681374
Genotype16pDuplication...4,model2,-0.481934891,0.1439797260973065,-3.34724134,0.001020165,R.hippocampus,**,-0.725914617,0.005574471
Genotype16pDeletion...5,model3,-0.142703751,0.1745388456423095,-0.817604529,0.41483003137137464,R.hippocampus, ,-0.417242596,0.5495151064919508
Genotype16pDuplication...6,model3,-0.404880866,0.14784331249605995,-2.738580863,0.006888656,R.hippocampus,**,-0.652724179,0.026547672594081032
Genotype16pDeletion...7,model4,-0.202261925,0.1679219365352805,-1.204499718,0.23019767822153914,R.hippocampus, ,-0.470183862,0.35220244767895487
Genotype16pDuplication...8,model4,-0.473124835,0.14380233586495764,-3.290105352,0.001235026,R.hippocampus,**,-0.716927171,0.005998698
Genotype16pDeletion...1,model1,0.4136083455024938,0.1769885872059841,2.3369209960477577,0.020690278,R.amygdala,*,0.6905969327084779,0.025357744934654015
Genotype16pDuplication...2,model1,-0.552993861,0.15951937697586457,-3.466625003,6.77913226398751e-4,R.amygdala,***,-0.812513238,0.001100786
Genotype16pDeletion...3,model2,-0.153109469,0.16818918853304554,-0.91034073,0.36402952691395973,R.amygdala, ,-0.421298657,0.48431754450292036
Genotype16pDuplication...4,model2,-0.259702128,0.14157128744260805,-1.834426546,0.068471645,R.amygdala, ,-0.501273415,0.1406196206328499
Genotype16pDeletion...5,model3,-0.098227936,0.17326348326014418,-0.56692809,0.5715778669688938,R.amygdala, ,-0.371491419,0.6805557482197724
Genotype16pDuplication...6,model3,-0.207644195,0.14676301545090475,-1.41482644,0.15911236019525052,R.amygdala, ,-0.45440721,0.27353023718958797
Genotype16pDeletion...7,model4,-0.173123226,0.16525675584301894,-1.047601506,0.2964221471792263,R.amygdala, ,-0.438379982,0.41799620754305644
Genotype16pDuplication...8,model4,-0.252246622,0.1415199705173613,-1.782410082,0.076602771,R.amygdala, ,-0.493766593,0.14835726587703257
Genotype16pDeletion...1,model1,-0.004659091,0.18650195296471458,-0.024981459,0.9801010775554065,R.accumbens, ,-0.291161044,0.9801010775554065
Genotype16pDuplication...2,model1,-0.431333514,0.16809375006247512,-2.566029455,0.011210558099470013,R.accumbens,*,-0.699427264,0.014474391470201789
Genotype16pDeletion...3,model2,-0.549743304,0.18271759043466113,-3.008704871,0.003054201,R.accumbens,**,-0.832460895,0.012629534736857262
Genotype16pDuplication...4,model2,-0.149237752,0.15380040026272987,-0.970333964,0.33336312917760624,R.accumbens, ,-0.403038152,0.46159474675373274
Genotype16pDeletion...5,model3,-0.489394912,0.18825363686847063,-2.599657142,0.010227548718214357,R.accumbens,*,-0.777648548,0.036391045
Genotype16pDuplication...6,model3,-0.093927239,0.15946044080698565,-0.589031603,0.5566920651480216,R.accumbens, ,-0.35338768,0.6654209841222446
Genotype16pDeletion...7,model4,-0.5130851,0.18027787352733424,-2.846079168,0.005013641,R.accumbens,**,-0.793362974,0.017839233
Genotype16pDuplication...8,model4,-0.141494802,0.15438351803756947,-0.91651495,0.36079365724009793,R.accumbens, ,-0.39587832,0.4906793738465332
Genotype16pDeletion...1,model1,1.015760961325806,0.1525396914104743,6.658994468478765,4.256522493328801e-10,R.ventral_DC,***,1.2683006527362806,2.9602179158150296e-9
Genotype16pDuplication...2,model1,-0.865243728,0.13748364751660544,-6.29343012,2.8899851710684945e-9,R.ventral_DC,***,-1.102727376,1.4988736649948466e-8
Genotype16pDeletion...3,model2,0.3496974395723994,0.11918265251925157,2.934130363610701,0.00384333,R.ventral_DC,**,0.568880092,0.015330931297326189
Genotype16pDuplication...4,model2,-0.520537916,0.10032060743702494,-5.188743662,6.416201782547478e-7,R.ventral_DC,***,-0.720858523,1.0907543030330713e-5
Genotype16pDeletion...5,model3,0.40086634047960945,0.12147570367745639,3.2999713386636897,0.001198252,R.ventral_DC,**,0.6223420441570658,0.006953715
Genotype16pDuplication...6,model3,-0.46903542,0.10289612236962957,-4.55833912,1.0355639419044734e-5,R.ventral_DC,***,-0.671931542,1.0846184223770604e-4
Genotype16pDeletion...7,model4,0.30505676004458593,0.11684004731637919,2.61089213,0.009900057,R.ventral_DC,**,0.5218968073609651,0.029994233
Genotype16pDuplication...8,model4,-0.527229642,0.10005763435879278,-5.269259518,4.427115934349755e-7,R.ventral_DC,***,-0.727287277,8.466859224443907e-6
Genotype16pDeletion...1,model1,1.0074570481690281,0.18359382780985764,5.487423298415129,1.5785025230346053e-7,L.ctx_bankssts,***,1.291050875978886,6.192586821135759e-7
Genotype16pDuplication...2,model1,-0.329438548,0.16547266403543814,-1.990894083,0.048205874,L.ctx_bankssts,*,-0.594911212,0.055041036
Genotype16pDeletion...3,model2,0.41312505220847107,0.173737483,2.377869437993993,0.018608478517219626,L.ctx_bankssts,*,0.6868625356915801,0.049870759
Genotype16pDuplication...4,model2,-0.021855732,0.1462414999933837,-0.149449589,0.8813894785931415,L.ctx_bankssts, ,-0.268097232,0.9204954964146802
Genotype16pDeletion...5,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,L.ctx_bankssts, ,0.5612369599361852,0.18584955488291827
Genotype16pDuplication...6,model3,-0.128010887,0.14605943327045923,-0.876430124,0.3821438367302872,L.ctx_bankssts, ,-0.374070321,0.5220357769619102
Genotype16pDeletion...7,model4,0.3812191405690085,0.1693008369749915,2.2517262606641504,0.025717824663403797,L.ctx_bankssts,*,0.6505199775439999,0.061881254
Genotype16pDuplication...8,model4,-0.055412454,0.14498317684527823,-0.3821992,0.7028272058174436,L.ctx_bankssts, ,-0.300395631,0.7708427418642929
Genotype16pDeletion...1,model1,0.6009945450262324,0.1854237038678717,3.241195879974904,0.001449998,L.ctx_caudalanteriorcingulate,**,0.886418249,0.002164388
Genotype16pDuplication...2,model1,-0.354627556,0.16712192681178728,-2.121969046,0.035389853,L.ctx_caudalanteriorcingulate,*,-0.621749482,0.041176027
Genotype16pDeletion...3,model2,-0.28549531,0.1290834360430269,-2.211711426,0.028421937,L.ctx_caudalanteriorcingulate,*,-0.514578746,0.067419478
Genotype16pDuplication...4,model2,0.10415482138057418,0.10865447647091969,0.9585874854263385,0.3392311417579166,L.ctx_caudalanteriorcingulate, ,0.3128092978514939,0.4653833434583281
Genotype16pDeletion...5,model3,-0.281567822,0.13373927010683032,-2.105348879,0.036862842188618364,L.ctx_caudalanteriorcingulate,*,-0.515307093,0.091707559
Genotype16pDuplication...6,model3,0.10851274007699521,0.11328398919240987,0.9578824055417856,0.3396042160990239,L.ctx_caudalanteriorcingulate, ,0.32179672926940506,0.4901834439919874
Genotype16pDeletion...7,model4,-0.282565358,0.1243782155056201,-2.271823543,0.02444649,L.ctx_caudalanteriorcingulate,*,-0.506943574,0.059845007
Genotype16pDuplication...8,model4,0.1261138602882203,0.10651305177549228,1.1840225980384311,0.23818230936066317,L.ctx_caudalanteriorcingulate, ,0.3326269120637126,0.3608108250711036
Genotype16pDeletion...1,model1,0.7062008059821689,0.1938415870727288,3.6431852248362184,3.640795312127648e-4,L.ctx_caudalmiddlefrontal,***,1.0000423930548978,6.227923334474093e-4
Genotype16pDuplication...2,model1,-0.267573966,0.17470894417540744,-1.531541312,0.1276228816006958,L.ctx_caudalmiddlefrontal, ,-0.54228291,0.1368982746111906
Genotype16pDeletion...3,model2,-0.133083856,0.1527630285624372,-0.871178437,0.3849785098892726,L.ctx_caudalmiddlefrontal, ,-0.385846885,0.5034334360090488
Genotype16pDuplication...4,model2,0.16677845252605744,0.12858649724067686,1.2970137308732832,0.1965172665285102,L.ctx_caudalmiddlefrontal, ,0.3953649497667343,0.3115765987446846
Genotype16pDeletion...5,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,L.ctx_caudalmiddlefrontal, ,-0.363163168,0.6226635162504043
Genotype16pDuplication...6,model3,0.1934756822930609,0.1338366914804826,1.4456101697737755,0.15029250468612151,L.ctx_caudalmiddlefrontal, ,0.4273123737735435,0.2598277199658372
Genotype16pDeletion...7,model4,-0.134373342,0.14981212960340579,-0.89694568,0.3711125356072619,L.ctx_caudalmiddlefrontal, ,-0.384185472,0.4937410256340093
Genotype16pDuplication...8,model4,0.19615277934124323,0.1282937454294261,1.5289348571489492,0.12828015016730127,L.ctx_caudalmiddlefrontal, ,0.42444652477066935,0.22430700543539536
Genotype16pDeletion...1,model1,0.7063045976807023,0.1807428052728041,3.9077881778732033,1.375165234735579e-4,L.ctx_cuneus,***,0.9870474029535063,2.5815985388287553e-4
Genotype16pDuplication...2,model1,-0.826726403,0.16290304445694165,-5.074959805,1.0708916527580161e-6,L.ctx_cuneus,***,-1.089629447,3.4860941036590736e-6
Genotype16pDeletion...3,model2,0.040836936,0.16099140028163145,0.25365911690948284,0.8000886978401033,L.ctx_cuneus, ,0.3018283367070912,0.8567718061934532
Genotype16pDuplication...4,model2,-0.482328964,0.13551263314752676,-3.559291508,4.913979675749286e-4,L.ctx_cuneus,***,-0.717841597,0.003132662
Genotype16pDeletion...5,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,L.ctx_cuneus, ,0.3827141322892884,0.5954556652930953
Genotype16pDuplication...6,model3,-0.410982189,0.13960879903576348,-2.943812937,0.003737746,L.ctx_cuneus,**,-0.650590988,0.016819856269206318
Genotype16pDeletion...7,model4,0.008201524,0.15972216022762256,0.051348688877439895,0.9591125310456752,L.ctx_cuneus, ,0.2679236837399833,0.9718160082780682
Genotype16pDuplication...8,model4,-0.47035343,0.13678034093719182,-3.438750241,7.473648331432318e-4,L.ctx_cuneus,***,-0.707133771,0.004314974
Genotype16pDeletion...1,model1,1.3364346235570348,0.15764163422933142,8.477675520750042,1.48387288003734e-14,L.ctx_entorhinal,***,1.5940762577863663,3.4533287615977866e-13
Genotype16pDuplication...2,model1,-0.268078129,0.14208201599153647,-1.886784384,0.061012203,L.ctx_entorhinal, ,-0.510160145,0.068638728
Genotype16pDeletion...3,model2,0.6717640257025005,0.12741168950806167,5.272389278,4.363393372088995e-7,L.ctx_entorhinal,***,0.8991757152105622,8.90132247906155e-6
Genotype16pDuplication...4,model2,0.075906808,0.10724730332681331,0.7077735786103858,0.4801286161798818,L.ctx_entorhinal, ,0.28315411099874555,0.5981180291968685
Genotype16pDeletion...5,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,L.ctx_entorhinal,***,0.8881795472056294,2.6194391081294455e-5
Genotype16pDuplication...6,model3,0.061844136,0.11175123100836598,0.5534089914318443,0.5807756521978122,L.ctx_entorhinal, ,0.27359536705197285,0.6823218790831994
Genotype16pDeletion...7,model4,0.657861057,0.12785916324403937,5.145200702827231,7.830031137206444e-7,L.ctx_entorhinal,***,0.8857202198301724,1.3311052933250956e-5
Genotype16pDuplication...8,model4,0.081984444,0.10949401082192016,0.7487573374461229,0.45511668193874466,L.ctx_entorhinal, ,0.2914784548312381,0.5661207507042921
Genotype16pDeletion...1,model1,1.1914681954688646,0.15980555621602002,7.455736982375482,5.431306473677179e-12,L.ctx_fusiform,***,1.4512737516848848,6.647919123780867e-11
