"","gene_name","gene_description","log2_fold_change","p_value","sample_type","data_source","ENSEMBL_ID","Present.in.the.16p11.2.Region"
"157","SIRT7","sirtuin 7 [Source:HGNC Symbol;Acc:14935]",-0.227766866,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000187531","No"
"158","ELAC2","elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:14198]",-0.13067964,0.810009179,"cortical organoid","Urresti et al. 2021","ENSG00000006744","No"
"159","WARS","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:12729]",-0.339939697,0.323209842,"cortical organoid","Urresti et al. 2021","ENSG00000140105","No"
"160","SVIL","supervillin [Source:HGNC Symbol;Acc:11480]",-0.188240217,0.920099674,"cortical organoid","Urresti et al. 2021","ENSG00000197321","No"
"161","THSD7B","thrombospondin, type I, domain containing 7B [Source:HGNC Symbol;Acc:29348]",-0.54869873,0.656004893,"cortical organoid","Urresti et al. 2021","ENSG00000144229","No"
"162","AFF3","AF4/FMR2 family, member 3 [Source:HGNC Symbol;Acc:6473]",0.197374967,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000144218","No"
"163","DLG4","discs, large homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:2903]",-0.157315332,0.767448395,"cortical organoid","Urresti et al. 2021","ENSG00000132535","No"
"164","GYPC","glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:4704]",-0.104363928,0.985857861,"cortical organoid","Urresti et al. 2021","ENSG00000136732","No"
"165","ADAM17","ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:195]",0.046254726,0.960226453,"cortical organoid","Urresti et al. 2021","ENSG00000151694","No"
"166","MGAT4A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A [Source:HGNC Symbol;Acc:7047]",0.205293744,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000071073","No"
"167","NBN","nibrin [Source:HGNC Symbol;Acc:7652]",0.051659666,0.94029313,"cortical organoid","Urresti et al. 2021","ENSG00000104320","No"
"168","FAM122C","family with sequence similarity 122C [Source:HGNC Symbol;Acc:25202]",0.133657769,0.959069158,"cortical organoid","Urresti et al. 2021","ENSG00000156500","No"
"169","LONP1","lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:9479]",-0.001486071,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000196365","No"
"170","C1QTNF3","C1q and tumor necrosis factor related protein 3 [Source:HGNC Symbol;Acc:14326]",0.610545612,0.831007116,"cortical organoid","Urresti et al. 2021","ENSG00000082196","No"
"171","SGK1","serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:10810]",-0.449973373,0.867537993,"cortical organoid","Urresti et al. 2021","ENSG00000118515","No"
"172","TRIB3","tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:16228]",-0.427356855,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000101255","No"
"173","TAP1","transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:43]",-0.262165287,0.928756983,"cortical organoid","Urresti et al. 2021","ENSG00000168394","No"
"174","MEIS2","Meis homeobox 2 [Source:HGNC Symbol;Acc:7001]",0.623693764,0.895143144,"cortical organoid","Urresti et al. 2021","ENSG00000134138","No"
"175","PILRA","paired immunoglobin-like type 2 receptor alpha [Source:HGNC Symbol;Acc:20396]",-1.692329762,0.047947816,"cortical organoid","Urresti et al. 2021","ENSG00000085514","No"
"176","BMPR1B","bone morphogenetic protein receptor, type IB [Source:HGNC Symbol;Acc:1077]",0.794638673,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000138696","No"
"177","DTX4","deltex homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:29151]",0.196479329,0.797628962,"cortical organoid","Urresti et al. 2021","ENSG00000110042","No"
"178","NMB","neuromedin B [Source:HGNC Symbol;Acc:7842]",0.208711068,0.922370916,"cortical organoid","Urresti et al. 2021","ENSG00000197696","No"
"179","HNRNPF","heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:5039]",-0.194911624,0.496565931,"cortical organoid","Urresti et al. 2021","ENSG00000169813","No"
"180","CTC-523E23.1","",0.203616449,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000261754","No"
"181","AATF","apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:19235]",-0.250683109,0.450526903,"cortical organoid","Urresti et al. 2021","ENSG00000108270","No"
"182","CAMLG","calcium modulating ligand [Source:HGNC Symbol;Acc:1471]",0.109293886,0.852144902,"cortical organoid","Urresti et al. 2021","ENSG00000164615","No"
"183","PPIC","peptidylprolyl isomerase C (cyclophilin C) [Source:HGNC Symbol;Acc:9256]",0.909771689,0.224008874,"cortical organoid","Urresti et al. 2021","ENSG00000168938","No"
"184","GOLGA6L20","golgin A6 family-like 20 [Source:HGNC Symbol;Acc:49391]",-0.206503262,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000196648","No"
"185","SRGAP2C","SLIT-ROBO Rho GTPase activating protein 2C [Source:HGNC Symbol;Acc:30584]",-0.47743038,0.293960988,"cortical organoid","Urresti et al. 2021","ENSG00000171943","No"
"186","PRSS35","protease, serine, 35 [Source:HGNC Symbol;Acc:21387]",0.464036437,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000146250","No"
"187","UBE2E2","ubiquitin-conjugating enzyme E2E 2 [Source:HGNC Symbol;Acc:12478]",0.210144597,0.604046214,"cortical organoid","Urresti et al. 2021","ENSG00000182247","No"
"188","RDH5","retinol dehydrogenase 5 (11-cis/9-cis) [Source:HGNC Symbol;Acc:9940]",-0.420774454,0.881161034,"cortical organoid","Urresti et al. 2021","ENSG00000135437","No"
"189","PICK1","protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:9394]",-0.289042321,0.410143033,"cortical organoid","Urresti et al. 2021","ENSG00000100151","No"
"190","ACSF3","acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:27288]",-0.316714364,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000176715","No"
"191","DGCR14","DiGeorge syndrome critical region gene 14 [Source:HGNC Symbol;Acc:16817]",-0.145913115,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000100056","No"
"192","ZNF714","zinc finger protein 714 [Source:HGNC Symbol;Acc:27124]",0.439178842,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000160352","No"
"193","JAG1","jagged 1 [Source:HGNC Symbol;Acc:6188]",0.018813747,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000101384","No"
"194","CTC-523E23.4","",0.154823723,0.964318892,"cortical organoid","Urresti et al. 2021","ENSG00000267767","No"
"195","ATRNL1","attractin-like 1 [Source:HGNC Symbol;Acc:29063]",0.481269577,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000107518","No"
"196","ELN","elastin [Source:HGNC Symbol;Acc:3327]",1.494753664,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000049540","No"
"197","AKAP12","A kinase (PRKA) anchor protein 12 [Source:HGNC Symbol;Acc:370]",0.262035686,0.864864908,"cortical organoid","Urresti et al. 2021","ENSG00000131016","No"
"198","XKR4","XK, Kell blood group complex subunit-related family, member 4 [Source:HGNC Symbol;Acc:29394]",-0.008589234,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000206579","No"
"199","CECR1","cat eye syndrome chromosome region, candidate 1 [Source:HGNC Symbol;Acc:1839]",0.990704959,0.330219194,"cortical organoid","Urresti et al. 2021","ENSG00000093072","No"
"200","IFIT5","interferon-induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:13328]",0.09487517,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000152778","No"
"201","RAB3GAP2","RAB3 GTPase activating protein subunit 2 (non-catalytic) [Source:HGNC Symbol;Acc:17168]",-0.096106068,0.926769119,"cortical organoid","Urresti et al. 2021","ENSG00000118873","No"
"202","ABCF2","ATP-binding cassette, sub-family F (GCN20), member 2 [Source:HGNC Symbol;Acc:71]",-0.176459303,0.687705486,"cortical organoid","Urresti et al. 2021","ENSG00000033050","No"
"203","C10ORF68","Homo sapiens coiled-coil domain containing 7 (CCDC7), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_024688]",0.89851841,0.1460463,"cortical organoid","Urresti et al. 2021","ENSG00000150076","No"
"204","FAM21B","family with sequence similarity 21, member B [Source:HGNC Symbol;Acc:23417]",-1.836502974,0.788247342,"cortical organoid","Urresti et al. 2021","ENSG00000152726","No"
"205","TCEB3","transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A) [Source:HGNC Symbol;Acc:11620]",-0.136167107,0.621145018,"cortical organoid","Urresti et al. 2021","ENSG00000011007","No"
"206","ZNF468","zinc finger protein 468 [Source:HGNC Symbol;Acc:33105]",-0.180419015,0.801879672,"cortical organoid","Urresti et al. 2021","ENSG00000204604","No"
"207","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:14526]",0.129513059,0.964795319,"cortical organoid","Urresti et al. 2021","ENSG00000077616","No"
"208","ULK4","unc-51 like kinase 4 [Source:HGNC Symbol;Acc:15784]",-0.026996387,0.995305376,"cortical organoid","Urresti et al. 2021","ENSG00000168038","No"
"209","MTRF1L","mitochondrial translational release factor 1-like [Source:HGNC Symbol;Acc:21051]",-0.183962734,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000112031","No"
"210","RP11-37B2.1","",0.255466945,0.868564525,"cortical organoid","Urresti et al. 2021","ENSG00000251136","No"
"211","SRSF10","serine/arginine-rich splicing factor 10 [Source:HGNC Symbol;Acc:16713]",-0.136420532,0.788247342,"cortical organoid","Urresti et al. 2021","ENSG00000188529","No"
"212","LINC01091","long intergenic non-protein coding RNA 1091 [Source:HGNC Symbol;Acc:27721]",-0.22475207,0.964318892,"cortical organoid","Urresti et al. 2021","ENSG00000249464","No"
"213","SFRP4","secreted frizzled-related protein 4 [Source:HGNC Symbol;Acc:10778]",0.532560601,0.76908084,"cortical organoid","Urresti et al. 2021","ENSG00000106483","No"
"214","ATP1B1","ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:HGNC Symbol;Acc:804]",0.050168154,0.984506152,"cortical organoid","Urresti et al. 2021","ENSG00000143153","No"
"215","NAPRT1","nicotinate phosphoribosyltransferase domain containing 1 [Source:HGNC Symbol;Acc:30450]",-0.447775893,0.792805714,"cortical organoid","Urresti et al. 2021","ENSG00000147813","No"
"216","NPAS3","neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:19311]",0.207321691,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000151322","No"
"217","SNRNP25","small nuclear ribonucleoprotein 25kDa (U11/U12) [Source:HGNC Symbol;Acc:14161]",-0.186821004,0.796478379,"cortical organoid","Urresti et al. 2021","ENSG00000161981","No"
"218","LPAR1","lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:3166]",-0.496334626,0.829110495,"cortical organoid","Urresti et al. 2021","ENSG00000198121","No"
"219","LGR4","leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:13299]",0.285266447,0.819891039,"cortical organoid","Urresti et al. 2021","ENSG00000205213","No"
"220","TRMT12","tRNA methyltransferase 12 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26091]",0.141720279,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000183665","No"
"221","RNF180","ring finger protein 180 [Source:HGNC Symbol;Acc:27752]",0.291885258,0.577528633,"cortical organoid","Urresti et al. 2021","ENSG00000164197","No"
"222","CDH11","cadherin 11, type 2, OB-cadherin (osteoblast) [Source:HGNC Symbol;Acc:1750]",0.137794017,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000140937","No"
"223","TDG","thymine-DNA glycosylase [Source:HGNC Symbol;Acc:11700]",-0.144376239,0.852144902,"cortical organoid","Urresti et al. 2021","ENSG00000139372","No"
"224","MAFF","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F [Source:HGNC Symbol;Acc:6780]",-0.222142611,0.912658326,"cortical organoid","Urresti et al. 2021","ENSG00000185022","No"
"225","MN1","meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:7180]",0.303724638,0.891487852,"cortical organoid","Urresti et al. 2021","ENSG00000169184","No"
"226","CBX6","chromobox homolog 6 [Source:HGNC Symbol;Acc:1556]",-0.093048187,0.907320535,"cortical organoid","Urresti et al. 2021","ENSG00000183741","No"
"227","H6PD","hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:HGNC Symbol;Acc:4795]",0.365577079,0.511999695,"cortical organoid","Urresti et al. 2021","ENSG00000049239","No"
"228","DAAM1","dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:18142]",0.097530119,0.941001135,"cortical organoid","Urresti et al. 2021","ENSG00000100592","No"
"229","SLC35F6","solute carrier family 35, member F6 [Source:HGNC Symbol;Acc:26055]",-0.20712234,0.796478379,"cortical organoid","Urresti et al. 2021","ENSG00000213699","No"
"230","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:28638]",-1.114825156,0.234289207,"cortical organoid","Urresti et al. 2021","ENSG00000102886","Yes"
"231","AC004057.1","",-1.090996269,0.556463036,"cortical organoid","Urresti et al. 2021","ENSG00000196656","No"
"232","TMEM65","transmembrane protein 65 [Source:HGNC Symbol;Acc:25203]",0.268798025,0.811934656,"cortical organoid","Urresti et al. 2021","ENSG00000164983","No"
"233","ZIC4","Zic family member 4 [Source:HGNC Symbol;Acc:20393]",0.338561502,0.868064047,"cortical organoid","Urresti et al. 2021","ENSG00000174963","No"
"234","TGFBI","transforming growth factor, beta-induced, 68kDa [Source:HGNC Symbol;Acc:11771]",1.575985155,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000120708","No"
"235","AC011737.2","",0.103925132,0.970164295,"cortical organoid","Urresti et al. 2021","ENSG00000204196","No"
"236","IMPACT","impact RWD domain protein [Source:HGNC Symbol;Acc:20387]",0.032741844,0.984506152,"cortical organoid","Urresti et al. 2021","ENSG00000154059","No"
"237","VASH1","vasohibin 1 [Source:HGNC Symbol;Acc:19964]",-0.13271797,0.828551082,"cortical organoid","Urresti et al. 2021","ENSG00000071246","No"
"238","TNPO1","transportin 1 [Source:HGNC Symbol;Acc:6401]",-0.012547906,0.99200772,"cortical organoid","Urresti et al. 2021","ENSG00000083312","No"
"239","C8orf56","chromosome 8 open reading frame 56 [Source:HGNC Symbol;Acc:28595]",0.614032563,0.858616374,"cortical organoid","Urresti et al. 2021","ENSG00000236939","No"
"240","FZD8","frizzled family receptor 8 [Source:HGNC Symbol;Acc:4046]",-0.410224594,0.912658326,"cortical organoid","Urresti et al. 2021","ENSG00000177283","No"
"241","RAB7L1","RAB7, member RAS oncogene family-like 1 [Source:HGNC Symbol;Acc:9789]",-0.633003211,0.694068125,"cortical organoid","Urresti et al. 2021","ENSG00000117280","No"
"242","PLK2","polo-like kinase 2 [Source:HGNC Symbol;Acc:19699]",0.055759297,0.970164295,"cortical organoid","Urresti et al. 2021","ENSG00000145632","No"
"243","PDE10A","phosphodiesterase 10A [Source:HGNC Symbol;Acc:8772]",0.218267129,0.813312999,"cortical organoid","Urresti et al. 2021","ENSG00000112541","No"
"244","INPP4B","inositol polyphosphate-4-phosphatase, type II, 105kDa [Source:HGNC Symbol;Acc:6075]",0.159133679,0.960226453,"cortical organoid","Urresti et al. 2021","ENSG00000109452","No"
"245","WNK3","WNK lysine deficient protein kinase 3 [Source:HGNC Symbol;Acc:14543]",0.04735431,0.97316851,"cortical organoid","Urresti et al. 2021","ENSG00000196632","No"
"246","HIST1H3I","histone cluster 1, H3i [Source:HGNC Symbol;Acc:4771]",-0.295918466,0.901712446,"cortical organoid","Urresti et al. 2021","ENSG00000182572","No"
"247","ERC1","ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:17072]",-0.103710732,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000082805","No"
"248","PABPC5","poly(A) binding protein, cytoplasmic 5 [Source:HGNC Symbol;Acc:13629]",0.138069206,0.921209583,"cortical organoid","Urresti et al. 2021","ENSG00000174740","No"
"249","XRRA1","X-ray radiation resistance associated 1 [Source:HGNC Symbol;Acc:18868]",-0.452556657,0.637994711,"cortical organoid","Urresti et al. 2021","ENSG00000166435","No"
"250","CAMTA1","calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:18806]",0.109254433,0.876739263,"cortical organoid","Urresti et al. 2021","ENSG00000171735","No"
"251","C1QTNF6","C1q and tumor necrosis factor related protein 6 [Source:HGNC Symbol;Acc:14343]",0.543088985,0.588155111,"cortical organoid","Urresti et al. 2021","ENSG00000133466","No"
"252","DSCAM","Down syndrome cell adhesion molecule [Source:HGNC Symbol;Acc:3039]",0.078304837,0.978651415,"cortical organoid","Urresti et al. 2021","ENSG00000171587","No"
"253","POP1","processing of precursor 1, ribonuclease P/MRP subunit (S. cerevisiae) [Source:HGNC Symbol;Acc:30129]",-0.135397072,0.881161034,"cortical organoid","Urresti et al. 2021","ENSG00000104356","No"
"254","CALM3","calmodulin 3 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:1449]",0.091368039,0.885226857,"cortical organoid","Urresti et al. 2021","ENSG00000160014","No"
"255","TRPC1","transient receptor potential cation channel, subfamily C, member 1 [Source:HGNC Symbol;Acc:12333]",0.297608076,0.637994711,"cortical organoid","Urresti et al. 2021","ENSG00000144935","No"
"256","EIF3K","eukaryotic translation initiation factor 3, subunit K [Source:HGNC Symbol;Acc:24656]",-0.012127828,0.992461309,"cortical organoid","Urresti et al. 2021","ENSG00000178982","No"
"257","CTU2","cytosolic thiouridylase subunit 2 homolog (S. pombe) [Source:HGNC Symbol;Acc:28005]",-0.073155022,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000174177","No"
"258","ZNF584","zinc finger protein 584 [Source:HGNC Symbol;Acc:27318]",-0.096581732,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000171574","No"
"259","SLC35F2","solute carrier family 35, member F2 [Source:HGNC Symbol;Acc:23615]",0.993024543,0.50099816,"cortical organoid","Urresti et al. 2021","ENSG00000110660","No"
"260","ETNK2","ethanolamine kinase 2 [Source:HGNC Symbol;Acc:25575]",0.117600303,0.867690405,"cortical organoid","Urresti et al. 2021","ENSG00000143845","No"
"261","C2CD2L","C2CD2-like [Source:HGNC Symbol;Acc:29000]",-0.137565715,0.869207897,"cortical organoid","Urresti et al. 2021","ENSG00000172375","No"
"262","HDHD2","haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:25364]",0.051056341,0.945352,"cortical organoid","Urresti et al. 2021","ENSG00000167220","No"
"263","PSMC2","proteasome (prosome, macropain) 26S subunit, ATPase, 2 [Source:HGNC Symbol;Acc:9548]",-0.015925079,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000161057","No"
