ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000108821,COL1A1,protein_coding,"collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:2197]",0.839032678,0.000113712,0.014715486,0.730745224,0.000367985,0.058610725,-0.108287454,0.492698185,0.88355176
ENSG00000106688,SLC1A1,protein_coding,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 [Source:HGNC Symbol;Acc:10939]",0.950898346,0.000116778,0.014989298,0.432220455,0.052543511,0.382636968,-0.518677891,0.004274684,0.198496203
ENSG00000162337,LRP5,protein_coding,low density lipoprotein receptor-related protein 5 [Source:HGNC Symbol;Acc:6697],0.413378823,0.000120358,0.015324311,0.209542031,0.028790551,0.308794307,-0.203836792,0.012134992,0.318251248
ENSG00000141140,MYO19,protein_coding,myosin XIX [Source:HGNC Symbol;Acc:26234],-0.435146493,0.000124552,0.015672619,-0.297990461,0.004062448,0.150558512,0.137156032,0.101141524,0.617087465
ENSG00000137812,CASC5,protein_coding,cancer susceptibility candidate 5 [Source:HGNC Symbol;Acc:24054],0.371067904,0.00012592,0.015672619,0.277341466,0.001893716,0.105445491,-0.093726438,0.187681288,0.718330222
ENSG00000131504,DIAPH1,protein_coding,diaphanous-related formin 1 [Source:HGNC Symbol;Acc:2876],0.627019664,0.000126148,0.015672619,0.397066957,0.007338406,0.190124136,-0.229952707,0.059198733,0.534468615
ENSG00000256628,ZBTB11-AS1,antisense,ZBTB11 antisense RNA 1 [Source:HGNC Symbol;Acc:48573],-0.645971798,0.0001278,0.015672619,-0.346045465,0.025141457,0.295337289,0.299926333,0.013405802,0.335115288
ENSG00000249437,NAIP,protein_coding,"NLR family, apoptosis inhibitory protein [Source:HGNC Symbol;Acc:7634]",-1.282995618,0.000128057,0.015672619,-0.477453568,0.109298538,0.492889486,0.80554205,0.001522862,0.116149531
ENSG00000248124,RRN3P1,pseudogene,RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 1 [Source:HGNC Symbol;Acc:30548],-0.633105883,0.00013127,0.015942261,-0.270860521,0.064012021,0.407508784,0.362245362,0.004390528,0.201095017
ENSG00000227081,RP11-543P15.1,pseudogene,,-0.934174082,0.000133742,0.016112159,-0.920727202,0.000155941,0.036205861,0.013446879,0.934451976,0.98852568
ENSG00000166845,C18orf54,protein_coding,chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:13796],0.478939767,0.00013471,0.016112159,0.280774562,0.0127066,0.233541101,-0.198165206,0.035915945,0.466700356
ENSG00000261188,CTA-445C9.14,antisense,,-0.625890959,0.000136644,0.016128713,-0.519172352,0.000907075,0.079560549,0.106718607,0.354185776,0.823304627
ENSG00000075151,EIF4G3,protein_coding,"eukaryotic translation initiation factor 4 gamma, 3 [Source:HGNC Symbol;Acc:3298]",0.410898683,0.000138478,0.016128713,0.240928971,0.01306643,0.235797202,-0.169969712,0.035644503,0.465857125
ENSG00000013364,MVP,protein_coding,major vault protein [Source:HGNC Symbol;Acc:7531],1.735341546,0.00013894,0.016128713,0.13244363,0.690047593,0.901487083,-1.602897917,0.000216929,0.039366373
ENSG00000081721,DUSP12,protein_coding,dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:3067],-0.482839768,0.000139579,0.016128713,-0.427821378,0.000502456,0.061727184,0.055018391,0.527578486,0.894663942
ENSG00000100596,SPTLC2,protein_coding,"serine palmitoyltransferase, long chain base subunit 2 [Source:HGNC Symbol;Acc:11278]",0.516785126,0.000141111,0.016128713,0.279383554,0.021469836,0.282236285,-0.237401572,0.020674423,0.394688979
ENSG00000206082,LINC01002,pseudogene,long intergenic non-protein coding RNA 1002 [Source:HGNC Symbol;Acc:38538],1.070701148,0.00014141,0.016128713,0.257770209,0.262246076,0.657718991,-0.812930938,0.000767347,0.077632089
ENSG00000125844,RRBP1,protein_coding,ribosome binding protein 1 [Source:HGNC Symbol;Acc:10448],0.557054175,0.000142,0.016128713,0.4109961,0.0023365,0.115277069,-0.146058075,0.175227408,0.707904382
ENSG00000005483,KMT2E,protein_coding,lysine (K)-specific methyltransferase 2E [Source:HGNC Symbol;Acc:18541],0.385202495,0.000147034,0.016581257,0.215032179,0.017808716,0.259097803,-0.170170316,0.026970347,0.429681327
ENSG00000171943,SRGAP2C,pseudogene,SLIT-ROBO Rho GTPase activating protein 2C [Source:HGNC Symbol;Acc:30584],0.974015515,0.00015162,0.016977137,0.258029829,0.246121006,0.645303975,-0.715985685,0.000523845,0.061719896
ENSG00000260539,RP11-252A24.7,lincRNA,,0.71256987,0.000153354,0.017050413,0.45161551,0.00863391,0.200391858,-0.260954361,0.059790935,0.534783816
ENSG00000106665,CLIP2,protein_coding,CAP-GLY domain containing linker protein 2 [Source:HGNC Symbol;Acc:2586],0.416705643,0.000157936,0.017418973,0.391195856,0.000208977,0.043233707,-0.025509787,0.750241848,0.950971381
ENSG00000130287,NCAN,protein_coding,neurocan [Source:HGNC Symbol;Acc:2465],0.99128188,0.000158876,0.017418973,0.309472216,0.185088464,0.585958826,-0.681809663,0.000693141,0.072955386
ENSG00000141458,NPC1,protein_coding,"Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:7897]",0.512453398,0.00016801,0.018214193,0.413997381,0.001165133,0.087759334,-0.098456018,0.321668724,0.807507074
ENSG00000135074,ADAM19,protein_coding,ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:197],0.708956252,0.000168436,0.018214193,0.498718764,0.004102363,0.151327344,-0.210237489,0.128361899,0.654193686
ENSG00000097046,CDC7,protein_coding,cell division cycle 7 [Source:HGNC Symbol;Acc:1745],-0.437754424,0.000170989,0.018364457,-0.404311683,0.00028579,0.051273322,0.033442741,0.691307844,0.937982832
ENSG00000173402,DAG1,protein_coding,dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:2666],0.598358629,0.00017296,0.018450636,0.456300208,0.001990133,0.107973253,-0.142058421,0.226246805,0.753424291
ENSG00000165501,LRR1,protein_coding,leucine rich repeat protein 1 [Source:HGNC Symbol;Acc:19742],-0.35150997,0.000180338,0.019108561,-0.163675275,0.057134548,0.39422608,0.187834695,0.005572787,0.228912386
ENSG00000245910,SNHG6,processed_transcript,small nucleolar RNA host gene 6 (non-protein coding) [Source:HGNC Symbol;Acc:32965],-0.440838781,0.00018287,0.019119646,-0.273996181,0.011171213,0.222610201,0.1668426,0.053599842,0.519480849
ENSG00000272145,NFYC-AS1,antisense,NFYC antisense RNA 1 [Source:HGNC Symbol;Acc:49451],-0.673905433,0.000183735,0.019119646,-0.474238511,0.004311246,0.1541164,0.199666922,0.131664387,0.654357496
ENSG00000004399,PLXND1,protein_coding,plexin D1 [Source:HGNC Symbol;Acc:9107],0.604727613,0.00018431,0.019119646,0.351451564,0.016341169,0.251306551,-0.253276049,0.036233167,0.46738496
ENSG00000111885,MAN1A1,protein_coding,"mannosidase, alpha, class 1A, member 1 [Source:HGNC Symbol;Acc:6821]",0.738032979,0.00018529,0.019119646,0.674143881,0.000430981,0.059010021,-0.063889098,0.643202083,0.927039195
ENSG00000237683,AL627309.1,protein_coding,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:R4GN28],1.435414932,0.000186498,0.019119646,0.688882725,0.029707024,0.313667744,-0.746532207,0.020917067,0.395969603
ENSG00000272994,RP11-332H14.2,lincRNA,,-0.705710571,0.000187824,0.019131399,-0.467449871,0.007281204,0.190009334,0.238260699,0.084285777,0.590720278
ENSG00000131470,PSMC3IP,protein_coding,PSMC3 interacting protein [Source:HGNC Symbol;Acc:17928],-0.540463793,0.000191024,0.0192396,-0.368736133,0.006367439,0.177520233,0.17172766,0.097346205,0.612067653
ENSG00000068650,ATP11A,protein_coding,"ATPase, class VI, type 11A [Source:HGNC Symbol;Acc:13552]",0.590977162,0.000191324,0.0192396,0.405710195,0.005117251,0.163876593,-0.185266967,0.11637925,0.641772827
ENSG00000166452,AKIP1,protein_coding,A kinase (PRKA) interacting protein 1 [Source:HGNC Symbol;Acc:1170],-0.562714344,0.000197484,0.01973344,-0.493841397,0.000789287,0.075216397,0.068872947,0.504802778,0.887287294
ENSG00000129197,RPAIN,protein_coding,RPA interacting protein [Source:HGNC Symbol;Acc:28641],-0.445298899,0.000199788,0.019788103,-0.354712187,0.001475836,0.096283068,0.090586712,0.304311838,0.795970063
ENSG00000139197,PEX5,protein_coding,peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:9719],-0.344345321,0.000200538,0.019788103,-0.234556095,0.006219289,0.177323409,0.109789226,0.103292605,0.623402117
ENSG00000115539,PDCL3,protein_coding,phosducin-like 3 [Source:HGNC Symbol;Acc:28860],-0.520083521,0.000208957,0.020490746,-0.215209547,0.09704712,0.472089858,0.304873974,0.002173064,0.139464771
ENSG00000118160,SLC8A2,protein_coding,"solute carrier family 8 (sodium/calcium exchanger), member 2 [Source:HGNC Symbol;Acc:11069]",0.822657767,0.000210923,0.020555856,0.322129776,0.107458765,0.489910188,-0.500527991,0.002652134,0.155081085
ENSG00000197563,PIGN,protein_coding,"phosphatidylinositol glycan anchor biosynthesis, class N [Source:HGNC Symbol;Acc:8967]",0.459293785,0.00021515,0.020839169,0.182252557,0.097934894,0.472842844,-0.277041228,0.003827847,0.189448427
ENSG00000166582,CENPV,protein_coding,centromere protein V [Source:HGNC Symbol;Acc:29920],-0.422069156,0.000216779,0.020868904,-0.278892905,0.007592126,0.192090515,0.143176251,0.091151068,0.602872054
ENSG00000184840,TMED9,protein_coding,transmembrane emp24 protein transport domain containing 9 [Source:HGNC Symbol;Acc:24878],0.526015174,0.000220111,0.021061305,0.401963698,0.002364689,0.11600406,-0.124051476,0.237198138,0.762608444
ENSG00000130226,DPP6,protein_coding,dipeptidyl-peptidase 6 [Source:HGNC Symbol;Acc:3010],-6.14928961,0.000222539,0.021165318,0.330618937,0.828471584,0.954166991,6.479908548,5.88E-07,0.000442315
ENSG00000166902,MRPL16,protein_coding,mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:14476],-0.330309688,0.000226123,0.021377421,-0.179530307,0.02852276,0.308602861,0.15077938,0.021652479,0.399492527
ENSG00000170921,TANC2,protein_coding,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:HGNC Symbol;Acc:30212]",0.638195561,0.000228156,0.021397802,0.421478556,0.00748952,0.191334204,-0.216717006,0.095770715,0.608952094
ENSG00000026025,VIM,protein_coding,vimentin [Source:HGNC Symbol;Acc:12692],-0.722442594,0.000229502,0.021397802,-0.320596952,0.066667837,0.413283955,0.401845642,0.007514715,0.260736197
ENSG00000091409,ITGA6,protein_coding,"integrin, alpha 6 [Source:HGNC Symbol;Acc:6142]",0.589661207,0.000230405,0.021397802,0.344354055,0.017356222,0.256093481,-0.245307152,0.042027828,0.492089867
ENSG00000064393,HIPK2,protein_coding,homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:14402],0.752381016,0.000234097,0.021572085,0.646639684,0.000790849,0.075216397,-0.105741332,0.481870591,0.880886847
ENSG00000173950,XXYLT1,protein_coding,xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:26639],0.390597604,0.000235014,0.021572085,0.245233797,0.01232451,0.231671802,-0.145363807,0.060428176,0.535314769
ENSG00000260727,SLC7A5P1,pseudogene,"solute carrier family 7 (amino acid transporter light chain, L system), member 5 pseudogene 1 [Source:HGNC Symbol;Acc:29458]",1.483508417,0.00023924,0.021833096,0.673183311,0.042611085,0.356281552,-0.810325106,0.017975752,0.373597159
ENSG00000163840,DTX3L,protein_coding,deltex 3-like (Drosophila) [Source:HGNC Symbol;Acc:30323],0.669220388,0.000248718,0.022567548,0.63543634,0.000353785,0.056995419,-0.033784047,0.793214549,0.958751896
ENSG00000187764,SEMA4D,protein_coding,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D [Source:HGNC Symbol;Acc:10732]",0.44339648,0.000251079,0.022634535,0.239882288,0.027585675,0.305970118,-0.203514192,0.027001726,0.429741176
ENSG00000136295,TTYH3,protein_coding,tweety family member 3 [Source:HGNC Symbol;Acc:22222],0.585993838,0.00025508,0.022634535,0.281109123,0.049242037,0.372869681,-0.304884716,0.013229233,0.3325846
ENSG00000103222,ABCC1,protein_coding,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:HGNC Symbol;Acc:51]",0.51796495,0.000255143,0.022634535,0.269028312,0.034104051,0.331752773,-0.248936638,0.021240165,0.398273909
ENSG00000197694,SPTAN1,protein_coding,"spectrin, alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:11273]",0.592001476,0.00025519,0.022634535,0.340680847,0.020019948,0.2727135,-0.251320629,0.039437939,0.48346134
ENSG00000100592,DAAM1,protein_coding,dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:18142],0.567252185,0.000263337,0.022860821,0.26558284,0.055494342,0.390749979,-0.301669345,0.01155622,0.314026847
ENSG00000181625,SLX1B,protein_coding,SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:28748],0.810458827,0.000263863,0.022860821,0.104729931,0.591732146,0.854702353,-0.705728896,8.54E-05,0.021071777
ENSG00000187608,ISG15,protein_coding,ISG15 ubiquitin-like modifier [Source:HGNC Symbol;Acc:4053],-0.730718115,0.000264318,0.022860821,-0.51962417,0.006478544,0.178218474,0.211093945,0.126245336,0.65328134
ENSG00000099139,PCSK5,protein_coding,proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:8747],0.530583223,0.000264994,0.022860821,0.410954382,0.002533008,0.119021201,-0.11962884,0.260586321,0.776020047
ENSG00000198468,FLVCR1-AS1,lincRNA,FLVCR1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:39077],-0.876322609,0.000266587,0.022860821,-0.49168977,0.030095557,0.313797188,0.384632839,0.019823552,0.389967842
ENSG00000184675,AMER1,protein_coding,APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:26837],0.461976305,0.000267084,0.022860821,0.177691104,0.11446887,0.498822665,-0.284285201,0.003779893,0.188255362
ENSG00000012232,EXTL3,protein_coding,exostosin-like glycosyltransferase 3 [Source:HGNC Symbol;Acc:3518],0.446972991,0.000267878,0.022860821,0.225954484,0.039676114,0.348195783,-0.221018507,0.018415629,0.377592139
ENSG00000139209,SLC38A4,protein_coding,"solute carrier family 38, member 4 [Source:HGNC Symbol;Acc:14679]",1.359091637,0.000269445,0.022870966,1.205350269,0.000771984,0.074563064,-0.153741367,0.563114513,0.90542932
ENSG00000142408,CACNG8,protein_coding,"calcium channel, voltage-dependent, gamma subunit 8 [Source:HGNC Symbol;Acc:13628]",0.705994533,0.000271494,0.022921661,0.295267792,0.077094012,0.439249462,-0.410726741,0.008841788,0.275877767
ENSG00000172071,EIF2AK3,protein_coding,eukaryotic translation initiation factor 2-alpha kinase 3 [Source:HGNC Symbol;Acc:3255],0.445379447,0.000274661,0.0230657,0.488999359,5.64E-05,0.023445714,0.043619913,0.621217473,0.921387644
ENSG00000013523,ANGEL1,protein_coding,angel homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19961],0.391598454,0.000277926,0.023216349,0.157950542,0.098874538,0.473942229,-0.233647911,0.005119083,0.217314911
ENSG00000105464,GRIN2D,protein_coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 2D [Source:HGNC Symbol;Acc:4588]",0.752565043,0.000279664,0.023238628,0.314511207,0.080647243,0.446444133,-0.438053836,0.008207285,0.270178756
ENSG00000011376,LARS2,protein_coding,"leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:17095]",0.382664052,0.000283589,0.02333659,0.404940412,8.32E-05,0.028888623,0.022276361,0.773640512,0.956123179
ENSG00000139117,CPNE8,protein_coding,copine VIII [Source:HGNC Symbol;Acc:23498],-0.714766859,0.000283799,0.02333659,-0.067697998,0.700456441,0.904440356,0.647068861,3.45E-05,0.009910638
ENSG00000171311,EXOSC1,protein_coding,exosome component 1 [Source:HGNC Symbol;Acc:17286],-0.413702086,0.000286716,0.023408435,-0.300033444,0.004718162,0.161032739,0.113668642,0.173256054,0.707027826
ENSG00000205581,HMGN1,protein_coding,high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:4984],-0.300285123,0.000287638,0.023408435,-0.187444747,0.012921284,0.234860353,0.112840376,0.069695061,0.560501473
ENSG00000110400,PVRL1,protein_coding,poliovirus receptor-related 1 (herpesvirus entry mediator C) [Source:HGNC Symbol;Acc:9706],0.610373805,0.000293896,0.023795021,0.3770427,0.013910871,0.239664205,-0.233331104,0.065988397,0.552985565
ENSG00000255103,KIAA0754,protein_coding,KIAA0754 [Source:HGNC Symbol;Acc:29111],0.509768553,0.000296544,0.023886936,0.367413159,0.004590193,0.158987688,-0.142355394,0.176998963,0.709089042
ENSG00000102265,TIMP1,protein_coding,TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:11820],0.508421737,0.000301073,0.024079747,0.494122208,0.000343428,0.056491815,-0.01429953,0.884635972,0.980064917
ENSG00000240344,PPIL3,protein_coding,peptidylprolyl isomerase (cyclophilin)-like 3 [Source:HGNC Symbol;Acc:9262],-0.49165764,0.000304475,0.024079747,-0.356287402,0.006064013,0.176845335,0.135370238,0.151190434,0.680725466
ENSG00000156453,PCDH1,protein_coding,protocadherin 1 [Source:HGNC Symbol;Acc:8655],0.547790316,0.000304568,0.024079747,0.401907987,0.004164592,0.152345261,-0.145882328,0.195944629,0.725487116
ENSG00000196110,ZNF699,protein_coding,zinc finger protein 699 [Source:HGNC Symbol;Acc:24750],-0.760917563,0.000305039,0.024079747,-0.546546918,0.006557048,0.178795638,0.214370645,0.140855699,0.664874907
ENSG00000162244,RPL29,protein_coding,ribosomal protein L29 [Source:HGNC Symbol;Acc:10331],-0.534249477,0.000314012,0.024624855,-0.329625206,0.014548002,0.244582207,0.204624271,0.066847321,0.555281173
ENSG00000005075,POLR2J,protein_coding,"polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa [Source:HGNC Symbol;Acc:9197]",-0.505292681,0.000315063,0.024624855,-0.391998605,0.003524056,0.141571981,0.113294076,0.24537743,0.767460777
ENSG00000105146,AURKC,protein_coding,aurora kinase C [Source:HGNC Symbol;Acc:11391],1.250352275,0.000319072,0.024815321,1.20725559,0.000233054,0.045425297,-0.043096685,0.870182243,0.977476859
ENSG00000150938,CRIM1,protein_coding,cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:2359],0.425489744,0.000322267,0.024940962,0.315959695,0.00401895,0.150211856,-0.109530049,0.210967871,0.74000461
ENSG00000046604,DSG2,protein_coding,desmoglein 2 [Source:HGNC Symbol;Acc:3049],0.600675537,0.000329301,0.025360973,0.486005828,0.001910148,0.105445491,-0.11466971,0.353952408,0.823280881
ENSG00000168159,RNF187,protein_coding,ring finger protein 187 [Source:HGNC Symbol;Acc:27146],-0.491114345,0.000336443,0.025785267,-0.398707645,0.002490592,0.119021201,0.0924067,0.33198897,0.812281648
ENSG00000168280,KIF5C,protein_coding,kinesin family member 5C [Source:HGNC Symbol;Acc:6325],0.540898749,0.000338118,0.025788474,0.50966685,0.000414049,0.059010021,-0.031231899,0.778604922,0.956176194
ENSG00000125779,PANK2,protein_coding,pantothenate kinase 2 [Source:HGNC Symbol;Acc:15894],-0.345064465,0.000340183,0.025821226,-0.198437671,0.023019667,0.286620274,0.146626794,0.044207516,0.497111547
ENSG00000196655,TRAPPC4,protein_coding,trafficking protein particle complex 4 [Source:HGNC Symbol;Acc:19943],-0.384493645,0.000354319,0.026671824,-0.218214253,0.027869285,0.306332842,0.166279392,0.035004312,0.463047851
ENSG00000255517,CTD-3074O7.5,antisense,,-0.893234568,0.000354768,0.026671824,-0.770838447,0.00113549,0.087759334,0.122396122,0.504853594,0.887287294
ENSG00000106245,BUD31,protein_coding,BUD31 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:29629],-0.369659262,0.000367764,0.027517805,-0.196172459,0.039641097,0.348195783,0.173486802,0.023121993,0.409727151
ENSG00000137274,BPHL,protein_coding,biphenyl hydrolase-like (serine hydrolase) [Source:HGNC Symbol;Acc:1094],-0.323148175,0.000372214,0.027719381,-0.362696244,5.43E-05,0.023159518,-0.039548069,0.553088434,0.902518577
ENSG00000116191,RALGPS2,protein_coding,Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:30279],0.359401959,0.000379334,0.027986837,0.162354172,0.07274428,0.430449955,-0.197047787,0.011515487,0.314000878
ENSG00000144724,PTPRG,protein_coding,"protein tyrosine phosphatase, receptor type, G [Source:HGNC Symbol;Acc:9671]",0.476765407,0.000381847,0.027986837,0.29932738,0.014653481,0.244582207,-0.177438027,0.078644183,0.583870924
ENSG00000172113,NME6,protein_coding,NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:20567],-0.523514421,0.000382413,0.027986837,-0.254127509,0.059563779,0.398775866,0.269386912,0.013605675,0.33700232
ENSG00000185201,IFITM2,protein_coding,interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:5413],1.057873219,0.000384172,0.027986837,0.519670599,0.051923308,0.380225044,-0.53820262,0.018696241,0.379403917
