ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000186523,FAM86B1,protein_coding,"family with sequence similarity 86, member B1 [Source:HGNC Symbol;Acc:28268]",-0.714365324,0.001096135,0.106164691,-0.610352506,0.004601768,0.509168456,0.104012818,0.599892452,0.931361197
ENSG00000187601,MAGEH1,protein_coding,"melanoma antigen family H, 1 [Source:HGNC Symbol;Acc:24092]",-0.595816028,0.001117841,0.10673712,-0.471981598,0.007289036,0.637322686,0.12383443,0.462927447,0.889484217
ENSG00000185668,POU3F1,protein_coding,POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:9214],0.644011167,0.001121406,0.10673712,-0.132466669,0.44828641,0.999945608,-0.776477835,0.000217239,0.038058315
ENSG00000165424,ZCCHC24,protein_coding,"zinc finger, CCHC domain containing 24 [Source:HGNC Symbol;Acc:26911]",0.79989222,0.001132532,0.10673712,0.313787847,0.145905139,0.999945608,-0.486104373,0.045037721,0.450490653
ENSG00000254682,RP11-660L16.2,antisense,,1.000584281,0.001139938,0.10673712,0.327845497,0.238960742,0.999945608,-0.672738784,0.024013977,0.353635156
ENSG00000228049,POLR2J2,protein_coding,DNA-directed RNA polymerase II subunit RPB11-b1  [Source:RefSeq peptide;Acc:NP_116581],-1.0902244,0.00117132,0.10673712,-0.10324999,0.740176166,0.999945608,0.98697441,0.002501728,0.134560463
ENSG00000171943,SRGAP2C,pseudogene,SLIT-ROBO Rho GTPase activating protein 2C [Source:HGNC Symbol;Acc:30584],0.593696449,0.001173087,0.10673712,0.00583417,0.970517345,0.999945608,-0.58786228,0.001966554,0.125899876
ENSG00000144320,KIAA1715,protein_coding,KIAA1715 [Source:HGNC Symbol;Acc:21610],0.495970212,0.001176532,0.10673712,-0.066981742,0.62492957,0.999945608,-0.562951955,0.000391088,0.056817487
ENSG00000142686,C1orf216,protein_coding,chromosome 1 open reading frame 216 [Source:HGNC Symbol;Acc:26800],-0.73749883,0.001182371,0.10673712,-0.38348078,0.081319229,0.999945608,0.35401805,0.083979029,0.555779616
ENSG00000180229,HERC2P3,pseudogene,hect domain and RLD 2 pseudogene 3 [Source:HGNC Symbol;Acc:4871],-2.500887952,0.001182683,0.10673712,-1.090746486,0.156475576,0.999945608,1.410141466,0.032425408,0.396595363
ENSG00000130600,H19,processed_transcript,"H19, imprinted maternally expressed transcript (non-protein coding) [Source:HGNC Symbol;Acc:4713]",1.805971158,0.001192403,0.106805245,-0.337145101,0.493280567,0.999945608,-2.143116259,0.000282831,0.046155738
ENSG00000102230,PCYT1B,protein_coding,"phosphate cytidylyltransferase 1, choline, beta [Source:HGNC Symbol;Acc:8755]",0.615825981,0.001234339,0.109736378,0.242228966,0.167835777,0.999945608,-0.373597014,0.039684966,0.435944141
ENSG00000198168,SVIP,protein_coding,small VCP/p97-interacting protein [Source:HGNC Symbol;Acc:25238],0.524632421,0.001272021,0.112248795,0.037576992,0.795074824,0.999945608,-0.487055429,0.003091952,0.145590594
ENSG00000196295,AC005154.6,processed_transcript,,0.333398584,0.001287561,0.112784706,0.097575872,0.293970328,0.999945608,-0.235822712,0.020225402,0.325601642
ENSG00000172238,ATOH1,protein_coding,atonal homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:797],1.866341094,0.001319666,0.114753154,-0.512314244,0.269133514,0.999945608,-2.378655338,0.000278925,0.046155654
ENSG00000134152,KATNBL1,protein_coding,katanin p80 subunit B-like 1 [Source:HGNC Symbol;Acc:26199],0.398528429,0.001371325,0.117853669,0.141021137,0.211668748,0.999945608,-0.257507293,0.033006909,0.400086667
ENSG00000175106,TVP23C,protein_coding,trans-golgi network vesicle protein 23 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:30453],0.638831829,0.001375108,0.117853669,0.189144034,0.275193016,0.999945608,-0.449687795,0.024815663,0.358773047
ENSG00000125347,IRF1,protein_coding,interferon regulatory factor 1 [Source:HGNC Symbol;Acc:6116],0.693131356,0.001401443,0.119252823,0.548531161,0.006221925,0.58826823,-0.144600195,0.487894681,0.897105178
ENSG00000246705,H2AFJ,protein_coding,"H2A histone family, member J [Source:HGNC Symbol;Acc:14456]",1.134114663,0.001412726,0.119360316,0.768389272,0.013406612,0.814862114,-0.365725392,0.298505096,0.825546526
ENSG00000136560,TANK,protein_coding,TRAF family member-associated NFKB activator [Source:HGNC Symbol;Acc:11562],0.311726871,0.001425356,0.119574183,0.118201865,0.180245337,0.999945608,-0.193525006,0.041868107,0.440613749
ENSG00000005075,POLR2J,protein_coding,"polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa [Source:HGNC Symbol;Acc:9197]",-0.245920629,0.001435332,0.119574183,-0.219106285,0.003582723,0.454052932,0.026814344,0.707332801,0.953116893
ENSG00000164463,CREBRF,protein_coding,CREB3 regulatory factor [Source:HGNC Symbol;Acc:24050],0.268412351,0.001447917,0.119784964,0.034877035,0.643437309,0.999945608,-0.233535316,0.005645245,0.197799435
ENSG00000233016,SNHG7,antisense,small nucleolar RNA host gene 7 (non-protein coding) [Source:HGNC Symbol;Acc:28254],-0.611728194,0.001472367,0.120967604,-0.336018073,0.06508695,0.999945608,0.275710121,0.123206779,0.636594916
ENSG00000133985,TTC9,protein_coding,tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:20267],0.368750637,0.001485636,0.121221792,0.219250872,0.038688842,0.999945608,-0.149499765,0.180256604,0.716132907
ENSG00000198832,SELM,protein_coding,Selenoprotein M  [Source:UniProtKB/Swiss-Prot;Acc:Q8WWX9],0.821537713,0.001578436,0.127595986,-0.004855602,0.982595769,0.999945608,-0.826393315,0.002429851,0.133395438
ENSG00000113805,CNTN3,protein_coding,contactin 3 (plasmacytoma associated) [Source:HGNC Symbol;Acc:2173],0.893014119,0.001585176,0.127595986,-0.322950292,0.170282072,0.999945608,-1.215964411,0.000136912,0.028121311
ENSG00000152076,CCDC74B,protein_coding,coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:25267],-0.949604392,0.00162621,0.129124723,-0.574871135,0.04471212,0.999945608,0.374733258,0.181214784,0.716132907
ENSG00000158623,COPG2,protein_coding,"coatomer protein complex, subunit gamma 2 [Source:HGNC Symbol;Acc:2237]",0.302239483,0.001633635,0.129124723,0.00991485,0.90774552,0.999945608,-0.292324633,0.002755989,0.137949979
ENSG00000253203,GUSBP3,pseudogene,"glucuronidase, beta pseudogene 3 [Source:HGNC Symbol;Acc:37301]",-0.447911887,0.001636685,0.129124723,0.175853801,0.192037113,0.999945608,0.623765687,3.07E-05,0.008884326
ENSG00000204304,PBX2,protein_coding,pre-B-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:8633],-0.325540092,0.001665767,0.13026195,-0.097643671,0.300526103,0.999945608,0.227896421,0.023755022,0.352420401
ENSG00000038002,AGA,protein_coding,aspartylglucosaminidase [Source:HGNC Symbol;Acc:318],0.660126558,0.001672969,0.13026195,-0.100552756,0.568097735,0.999945608,-0.760679314,0.000830454,0.086027761
ENSG00000198157,HMGN5,protein_coding,high mobility group nucleosome binding domain 5 [Source:HGNC Symbol;Acc:8013],-0.733316598,0.001706945,0.131352742,-0.182040981,0.398123649,0.999945608,0.551275617,0.01483781,0.28446568
ENSG00000213023,SYT3,protein_coding,synaptotagmin III [Source:HGNC Symbol;Acc:11511],-0.475177134,0.00170903,0.131352742,0.085575965,0.544679984,0.999945608,0.560753099,0.000278956,0.046155654
ENSG00000093010,COMT,protein_coding,catechol-O-methyltransferase [Source:HGNC Symbol;Acc:2228],1.2798198,0.001729711,0.13209008,-0.751020878,0.027131585,0.999945608,-2.030840678,2.48E-05,0.007570328
ENSG00000173614,NMNAT1,protein_coding,nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:17877],0.339060809,0.001740872,0.132095628,0.115949691,0.226911773,0.999945608,-0.223111118,0.03775541,0.428860514
ENSG00000164117,FBXO8,protein_coding,F-box protein 8 [Source:HGNC Symbol;Acc:13587],0.238816443,0.001768577,0.132688009,0.047610522,0.4869553,0.999945608,-0.191205921,0.011866465,0.261303509
ENSG00000197019,SERTAD1,protein_coding,SERTA domain containing 1 [Source:HGNC Symbol;Acc:17932],0.450781305,0.001778033,0.132688009,-0.017040165,0.892399135,0.999945608,-0.467821469,0.001873398,0.125899876
ENSG00000196507,TCEAL3,protein_coding,transcription elongation factor A (SII)-like 3 [Source:HGNC Symbol;Acc:28247],-0.294102758,0.001782094,0.132688009,-0.18120185,0.04128306,0.999945608,0.112900908,0.201697435,0.739521978
ENSG00000113594,LIFR,protein_coding,leukemia inhibitory factor receptor alpha [Source:HGNC Symbol;Acc:6597],0.780786909,0.001810444,0.133961612,-0.052519375,0.816154297,0.999945608,-0.833306285,0.001167375,0.102256868
ENSG00000219545,RPA3-AS1,protein_coding,RPA3 antisense RNA 1 [Source:HGNC Symbol;Acc:48955],0.461616184,0.001865856,0.137209533,0.110036594,0.402714353,0.999945608,-0.35157959,0.017881022,0.311883776
ENSG00000111671,SPSB2,protein_coding,splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:29522],0.669077752,0.00190888,0.139512203,0.152960208,0.4119433,0.999945608,-0.516117544,0.018540495,0.316389761
ENSG00000231365,RP11-418J17.1,antisense,,0.635713965,0.001959158,0.142313716,0.24646842,0.174328134,0.999945608,-0.389245545,0.056312137,0.488955169
ENSG00000135406,PRPH,protein_coding,peripherin [Source:HGNC Symbol;Acc:9461],1.827280584,0.001979601,0.142927174,-0.447490064,0.352835087,0.999945608,-2.274770648,0.000541127,0.06999034
ENSG00000156170,NDUFAF6,protein_coding,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 [Source:HGNC Symbol;Acc:28625]",-0.349839725,0.002002139,0.142986703,-0.031614717,0.759180844,0.999945608,0.318225008,0.004809515,0.183640247
ENSG00000182621,PLCB1,protein_coding,"phospholipase C, beta 1 (phosphoinositide-specific) [Source:HGNC Symbol;Acc:15917]",-0.434989352,0.00200443,0.142986703,-0.33185111,0.015227114,0.874225552,0.103138242,0.427112396,0.876649072
ENSG00000116584,ARHGEF2,protein_coding,Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:682],0.421340851,0.002140039,0.151719613,-0.037105128,0.765638683,0.999945608,-0.458445979,0.001144907,0.101031722
ENSG00000116774,OLFML3,protein_coding,olfactomedin-like 3 [Source:HGNC Symbol;Acc:24956],1.538263036,0.002152322,0.151719613,0.748426158,0.065360009,0.999945608,-0.789836877,0.127448222,0.642824585
ENSG00000106605,BLVRA,protein_coding,biliverdin reductase A [Source:HGNC Symbol;Acc:1062],0.47738614,0.002188841,0.153386221,-0.101266042,0.457634791,0.999945608,-0.578652182,0.000542271,0.06999034
ENSG00000125827,TMX4,protein_coding,thioredoxin-related transmembrane protein 4 [Source:HGNC Symbol;Acc:25237],-0.237117065,0.002256436,0.15719835,-0.047571169,0.50023865,0.999945608,0.189545896,0.013534983,0.27515743
ENSG00000272168,CASC15,lincRNA,cancer susceptibility candidate 15 (non-protein coding) [Source:HGNC Symbol;Acc:28245],0.408274568,0.002386096,0.164485486,0.103981928,0.392535392,0.999945608,-0.30429264,0.022043531,0.339958232
ENSG00000235655,H3F3AP4,pseudogene,"H3 histone, family 3A, pseudogene 4 [Source:HGNC Symbol;Acc:42980]",0.558994192,0.002394503,0.164485486,-0.032718677,0.844591165,0.999945608,-0.591712869,0.001694932,0.121067056
ENSG00000215630,GUSBP9,pseudogene,"glucuronidase, beta pseudogene 9 [Source:HGNC Symbol;Acc:42323]",0.554885153,0.002402457,0.164485486,-0.189747154,0.253062165,0.999945608,-0.744632306,0.000153007,0.029881498
ENSG00000001630,CYP51A1,protein_coding,"cytochrome P450, family 51, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:2649]",-0.568667578,0.002497804,0.170036208,-0.220359527,0.204462103,0.999945608,0.348308052,0.055196042,0.484205043
ENSG00000115241,PPM1G,protein_coding,"protein phosphatase, Mg2+/Mn2+ dependent, 1G [Source:HGNC Symbol;Acc:9278]",-0.184403209,0.00253161,0.170684902,-0.097726109,0.085797141,0.999945608,0.0866771,0.137806401,0.659810029
ENSG00000144485,HES6,protein_coding,hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:18254],0.981418903,0.002535988,0.170684902,-0.036861562,0.901555698,0.999945608,-1.018280466,0.001980873,0.125899876
ENSG00000267767,CTC-523E23.4,lincRNA,,-0.788651472,0.002612133,0.174254341,-0.81949787,0.002194457,0.343981141,-0.030846397,0.896771864,0.985319221
ENSG00000160193,WDR4,protein_coding,WD repeat domain 4 [Source:HGNC Symbol;Acc:12756],-0.422628776,0.002618276,0.174254341,-0.254752647,0.056478641,0.999945608,0.167876128,0.203312467,0.742018057
ENSG00000266916,CTD-3064H18.1,antisense,,-0.519986956,0.002663786,0.175698417,-0.065960243,0.681687221,0.999945608,0.454026712,0.007476887,0.227449696
ENSG00000213015,ZNF580,protein_coding,zinc finger protein 580 [Source:HGNC Symbol;Acc:29473],-0.438528591,0.002700886,0.175698417,-0.057016453,0.672661742,0.999945608,0.381512138,0.008131884,0.229682117
ENSG00000163608,C3orf17,protein_coding,chromosome 3 open reading frame 17 [Source:HGNC Symbol;Acc:24496],0.247443514,0.002704952,0.175698417,0.002298238,0.975537459,0.999945608,-0.245145276,0.003381032,0.154767413
ENSG00000050438,SLC4A8,protein_coding,"solute carrier family 4, sodium bicarbonate cotransporter, member 8 [Source:HGNC Symbol;Acc:11034]",-0.286483385,0.002713311,0.175698417,-0.061557633,0.483430953,0.999945608,0.224925752,0.01647165,0.300092646
ENSG00000170161,RP11-262H14.4,lincRNA,,0.777689594,0.002713717,0.175698417,-0.022275918,0.920738388,0.999945608,-0.799965512,0.003390774,0.154767413
ENSG00000179941,BBS10,protein_coding,Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:26291],0.235901647,0.002774356,0.177865193,0.044281829,0.534541795,0.999945608,-0.191619818,0.014842322,0.28446568
ENSG00000225548,AC098973.2,lincRNA,,-1.543779443,0.00280039,0.177865193,-1.214082429,0.018654188,0.903363176,0.329697013,0.477909337,0.893519895
ENSG00000157322,CLEC18A,protein_coding,"C-type lectin domain family 18, member A [Source:HGNC Symbol;Acc:30388]",1.682102371,0.002802925,0.177865193,0.021150855,0.963848291,0.999945608,-1.660951515,0.005697569,0.19781839
ENSG00000106153,CHCHD2,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:21645],-3.411835397,0.002806905,0.177865193,-2.648589674,0.031234151,0.999945608,0.763245723,0.375080411,0.8599563
ENSG00000164346,NSA2,protein_coding,NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30728],-0.230747183,0.002959602,0.186548866,-0.081663558,0.255507591,0.999945608,0.149083625,0.047584489,0.461440779
ENSG00000160703,NLRX1,protein_coding,NLR family member X1 [Source:HGNC Symbol;Acc:29890],0.999565538,0.003028579,0.189891924,-0.215868958,0.446939706,0.999945608,-1.215434497,0.000998653,0.092224459
ENSG00000236104,ZBTB22,protein_coding,zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:13085],-0.343707399,0.003169484,0.197446183,-0.011280857,0.916460947,0.999945608,0.332426541,0.004318955,0.176204493
ENSG00000116874,WARS2,protein_coding,"tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:12730]",0.351519452,0.00320432,0.197446183,0.296294736,0.008332972,0.684625474,-0.055224716,0.631493641,0.937323485
ENSG00000165675,ENOX2,protein_coding,ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:2259],0.882022077,0.003215322,0.197446183,-0.084936192,0.754757221,0.999945608,-0.966958269,0.001741999,0.121359293
ENSG00000179909,ZNF154,protein_coding,zinc finger protein 154 [Source:HGNC Symbol;Acc:12939],-0.423802949,0.003220109,0.197446183,-0.045083054,0.733378285,0.999945608,0.378719895,0.0081232,0.229682117
ENSG00000198948,MFAP3L,protein_coding,microfibrillar-associated protein 3-like [Source:HGNC Symbol;Acc:29083],0.67917374,0.003231932,0.197446183,0.04786429,0.804092858,0.999945608,-0.63130945,0.009654344,0.242328763
ENSG00000111783,RFX4,protein_coding,"regulatory factor X, 4 (influences HLA class II expression) [Source:HGNC Symbol;Acc:9985]",0.564225513,0.00326987,0.198472885,-0.001929297,0.991247838,0.999945608,-0.56615481,0.003512478,0.158940212
ENSG00000160007,ARHGAP35,protein_coding,Rho GTPase activating protein 35 [Source:HGNC Symbol;Acc:4591],-0.208499264,0.003315302,0.198472885,0.027275795,0.673936605,0.999945608,0.235775059,0.001310986,0.106971102
ENSG00000082497,SERTAD4,protein_coding,SERTA domain containing 4 [Source:HGNC Symbol;Acc:25236],0.774934424,0.003325143,0.198472885,-0.157620466,0.504158098,0.999945608,-0.932554889,0.000865648,0.088166649
ENSG00000170191,NANP,protein_coding,N-acetylneuraminic acid phosphatase [Source:HGNC Symbol;Acc:16140],-0.423523575,0.003366926,0.198472885,-0.226150542,0.101682595,0.999945608,0.197373034,0.145214684,0.672018234
ENSG00000139684,ESD,protein_coding,esterase D [Source:HGNC Symbol;Acc:3465],0.31125142,0.003367061,0.198472885,0.073625555,0.44858092,0.999945608,-0.237625865,0.023398979,0.350634585
ENSG00000151502,VPS26B,protein_coding,vacuolar protein sorting 26 homolog B (S. pombe) [Source:HGNC Symbol;Acc:28119],-0.201748086,0.003373321,0.198472885,-0.019787241,0.753689637,0.999945608,0.181960845,0.008160732,0.229682117
ENSG00000268575,RP1-283E3.8,processed_transcript,,0.425492718,0.003381392,0.198472885,0.254805714,0.056879248,0.999945608,-0.170687004,0.226199707,0.771544886
ENSG00000103647,CORO2B,protein_coding,"coronin, actin binding protein, 2B [Source:HGNC Symbol;Acc:2256]",0.393420872,0.003387782,0.198472885,-0.073282074,0.548926116,0.999945608,-0.466702946,0.000880704,0.088166649
ENSG00000197872,FAM49A,protein_coding,"family with sequence similarity 49, member A [Source:HGNC Symbol;Acc:25373]",0.58984597,0.0034071,0.198472885,-0.062032628,0.736786941,0.999945608,-0.651878598,0.001624642,0.121067056
ENSG00000173226,IQCB1,protein_coding,IQ motif containing B1 [Source:HGNC Symbol;Acc:28949],-0.353090627,0.003421963,0.198472885,-0.140174821,0.216140835,0.999945608,0.212915807,0.065123747,0.513866101
ENSG00000160818,GPATCH4,protein_coding,G patch domain containing 4 [Source:HGNC Symbol;Acc:25982],-0.504846352,0.003439024,0.198472885,-0.246227005,0.131053133,0.999945608,0.258619348,0.114738212,0.619056302
ENSG00000152128,TMEM163,protein_coding,transmembrane protein 163 [Source:HGNC Symbol;Acc:25380],0.639433127,0.003459619,0.198472885,0.015712036,0.937612323,0.999945608,-0.623721091,0.004637475,0.179955162
ENSG00000172062,SMN1,protein_coding,"survival of motor neuron 1, telomeric [Source:HGNC Symbol;Acc:11117]",-0.323927317,0.003479486,0.198472885,-0.287518181,0.008108519,0.67135028,0.036409136,0.725847509,0.958720704
ENSG00000091136,LAMB1,protein_coding,"laminin, beta 1 [Source:HGNC Symbol;Acc:6486]",0.877433667,0.003494967,0.198472885,-0.329603711,0.210551582,0.999945608,-1.207037378,0.000277241,0.046155654
ENSG00000168924,LETM1,protein_coding,leucine zipper-EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:6556],-0.229091136,0.003498641,0.198472885,-0.059024498,0.412655733,0.999945608,0.170066638,0.027586192,0.371074092
ENSG00000198131,ZNF544,protein_coding,zinc finger protein 544 [Source:HGNC Symbol;Acc:16759],-0.567940894,0.003523695,0.19894683,-0.016525376,0.927105298,0.999945608,0.551415518,0.004519115,0.177115579
ENSG00000128973,CLN6,protein_coding,"ceroid-lipofuscinosis, neuronal 6, late infantile, variant [Source:HGNC Symbol;Acc:2077]",-0.482632449,0.003583365,0.199976234,-0.350392815,0.027866182,0.999945608,0.132239634,0.396642953,0.865933727
ENSG00000071967,CYBRD1,protein_coding,cytochrome b reductase 1 [Source:HGNC Symbol;Acc:20797],0.845467866,0.003590758,0.199976234,-0.116105244,0.62885295,0.999945608,-0.96157311,0.002405084,0.133264016
ENSG00000196912,ANKRD36B,pseudogene,ankyrin repeat domain 36B [Source:HGNC Symbol;Acc:29333],-0.441744116,0.003596002,0.199976234,-0.185165938,0.19698454,0.999945608,0.256578178,0.075374751,0.533535001
ENSG00000153790,C7orf31,protein_coding,chromosome 7 open reading frame 31 [Source:HGNC Symbol;Acc:21722],0.559305434,0.003609073,0.199976234,-0.012864666,0.94093516,0.999945608,-0.572170099,0.003711997,0.162577281
ENSG00000231925,TAPBP,protein_coding,TAP binding protein (tapasin) [Source:HGNC Symbol;Acc:11566],0.706283548,0.003686398,0.202532022,-0.070939207,0.731807949,0.999945608,-0.777222754,0.002903049,0.141737808
